aawh	1756390
bark	1819574
avah	1832332
kpti	1503802
dray	1852771
lgto	1883814
tinv	1820144
ciig	1841338
pei	77281
tzps	1823481
rmbl	1596961
jri	1539337
amnb	741516
cgnt	1824814
rxst	1111485
boom	34067
qiwi	1561566
klaq	1823323
spkb	1826435
clrm	1831937
aptm	1845550
dhbc	1838176
cnd	1824301
ipvi	1839611
lcaa	1841024
grvy	1313310
smmf	811808
dnz	1830374
flme	1831481
arrw	1835972
ampi	1835636
gbli	1494904
ktf	839533
avnw	1377789
prld	1678660
ptsi	798287
krt	1758021
abus	1447028
cncn	1191334
gbab	1495825
fmao	792966
hugs	1836894
wpca	1836075
ztr	836412
vtiq	1823884
lgvc	1879297
lx	1708259
doug	1878897
inbk	1562463
asc	1577437
sgu	1002590
fwac	1847874
stre	1838361
kinz	1820875
albo	1322505
rfmz	1817159
bpt	850033
pfis	1056943
aht	1232582
hut	1731805
eh	1759783
tdf	919893
sght	1531177
axti	1051627
rev	887921
gilt	897322
nmg	1649752
ncv	1214935
jro	1289213
tmkr	1821606
bgr	1306550
nan	1074769
ggmc	1818880
biogy	1572957
pow	1829427
aurc	1835856
kcgi	1865407
kair	1824171
chmx	1657045
tg	850429
rlgt	1171155
nvsa	1838433
cptk	1827899
soi	1697500
afcg	1822523
fulc	1680581
vxrt	72444
bfz	1137391
epwr	1825720
tgb	878518
cece	3197
adex	1830029
eac	1832765
mdh	1823143
roni	1845437
swet	1828914
ftvi	1844336
disa	1838831
cnda	1851959
picc	1835800
pmgm	1837607
ftcv	1829328
ftaa	1832696
ader	1822912
glad	1143513
ftev	1839569
eft	1288992
sfst	1090009
joan	1834585
rtsl	1575659
iiii	1829889
cir	1091883
jugg	1842609
tpc	77543
baca	1869673
gtpa	1837105
plm	866028
omer	1285819
tci	733590
bnr	1792267
hawel	46207
tars	1819790
ftpa	1839972
opad	1825024
hdsn	925528
cpz	1717457
bhr	1574085
lvra	1841383
evlv	1805385
onyx	1849548
ctv	1835378
tblt	1668370
mhn	1038186
cmpx	1738021
reax	1862461
glop	1598655
yell	716006
cbnk	1419536
ffa	1291334
srrk	1727196
min	826735
blde	1779128
cyd	932695
noa	1368519
pwp	1777835
ncac	1849475
txcb	1006840
amrx	1723128
rkta	1844363
isrl	1915328
prvb	1695357
efr	1258623
ssti	1351636
loco	1606366
bcab	1826892
ipvf	1839610
ormp	1176309
cbay	1042074
puck	1836100
pond	1842430
belfa	729580
cste	1504379
mcbc	1053584
advv	1698519
ioac	1854275
mtal	1853021
cffe	1839530
utmd	706698
imrx	1790340
pegr	1847241
fsp	1031316
acaq	1869141
caf	1368493
ogi	1620737
ipax	1844452
anik	898437
nlcp	1854964
blfy	1846017
jmsb	1710482
ipva	1839608
hlah	1826814
cru	1825497
afb	1162027
clas	1826855
bsrr	1130144
aris	1865187
iacc	1844579
fssi	1822862
cang	1725123
skil	1774675
petz	1684425
hix	1058239
mtw	61986
pfta	1853580
omga	1850838
ctlp	896429
hbcp	1436425
rm	1519401
bym	1181187
asg	786035
vpcb	1840792
hmpt	1830197
tngx	1819133
rsi	1793659
jushf	1909747
hpx	1809353
flya	1844650
dzsi	1101680
ello	946394
oia	835333
slvr	1842644
mpx	1129155
trssf	1778129
amrk	1591588
civb	944745
dtc	1870600
tekk	1822027
rgls	1505512
pmm	844790
dnab	1850271
dnad	1850272
asaq	1819510
sor	91847
npab	1837929
rclf	1833498
msb	65172
lokm	1841585
blbd	1589526
gci	1579684
dhc	1075415
frst	1325670
neti	1587264
fnlc	765207
mtac	1826667
rmm	1771226
ibex	1720420
gwrs	1434728
fof	1375340
cplp	1392326
hmlp	1603016
prts	1378950
lqda	1819576
mon	1828325
whf	1552198
hcii	1823033
casa	1333835
ampy	1533924
gecc	1675033
zvia	1854139
ffie	1805521
vlgea	103595
scaq	1821812
tcs	1411688
nwpx	1001385
aftr	1865975
gpp	1635650
bwmx	1788257
cosg	1706509
bcbp	1228454
cmtl	23197
adal	1853928
hwel	1845013
phvs	1830487
aatp	1713210
nhhs	1503707
esq	1531031
dsm	855887
pfl	1244183
fdmt	1650648
gbio	1733294
czfs	739421
rei	1384195
prth	1653558
nrac	1831964
nn	1865631
gia	1844505
ryam	1597672
dmys	1858327
aeac	1827392
ml	1807846
pmx	1181506
co	1467808
clim	1835713
urg	1375205
osur	1116463
tdup	1484778
inaq	1862463
nca	818851
bwc	1854863
meka	1870258
fen	1284940
wetg	1784970
ardc	1515324
ois	1121484
mgu	1326390
clpt	1285550
upld	1505155
petq	1668673
thcp	1843993
strs	885508
sbt	1680379
mcaa	1856995
gwii	1850487
phat	1783183
osg	75208
fgpr	922358
svfb	1837238
toac	1860482
ahpa	1846253
akic	1826574
sbii	1842729
inve	1036044
pcct	1844149
dtrt	1865537
lndc	1005286
htaq	1850038
ngvc	1547459
usct	1860514
dsaq	1871745
fron	1842223
annx	1528115
nen	746514
cors	1842659
crd-a	25475
celu	1752828
inse	1615063
dhx	1393883
kaii	1825962
dpcs	1857803
cbrg	1845149
svna	1850699
wrac	1855168
edd	1388141
rcfa	1870143
irrx	1854795
flag	1855485
ictsf	1010134
shca	1848558
mpra	1853436
pcsb	1691337
fiac	1854480
allk	1564824
aeae	1852016
wwac	1853044
lhaa	1841948
ffntf	1783875
alto	778164
arbg	1823826
xfin	1852749
noac	1824888
dmrc	1438231
sar	1377936
paqc	1830531
le	799288
vaxx	1851657
ooma	1327688
mcr	851170
ldha	1842373
tris	1852736
ptic	1821075
lcw	1847577
ixaq	1852019
vii	1826011
itq	1805508
pmf	1140392
iqmd	1850051
biot	1825413
iif	916618
gnac	1832250
bhac	1851612
hyi	1497186
blts	1827328
fvt	1824434
tmac	1835236
shac	1820160
ostr	1834226
zwrk	1828438
pgss	1861541
boas	1838544
vlat	1843091
pcq	1140411
vcxa	1848898
velo	1832371
aveo	1325879
azre	1633438
optn	1494650
usak	883945
amtx	738214
osi	1832136
clrb	1279704
zy	1645842
hwkz	1841144
unty	920427
pstl	1759774
acnb	715579
nath	69733
egy	894627
smlr	1554859
oprx	1448431
bkcc	1326003
bkt	832327
fbiz	1521951
orrf	826154
scpl	1760717
spxx	1338561
mci	275694
leju	1596856
pcb	1423869
ueic	101984
insg	1022652
thrn	1844280
ciso	1777319
zeus	917470
powl	80420
edap	1041934
erc	1227073
afaq	1841661
opt	1815620
bbln	1866390
cala	1496671
eggf	1843973
phci	1620749
giw	1848795
uxin	1729173
bcov	1313275
kltr	1432133
shqa	1844908
fanh	1413855
mpaa	918251
eypt	1314102
mmt	809173
ff	1337298
nr	71829
frsg	1842883
itic	720858
uroy	1711570
fzt	1839824
mist	1408443
epm	1006655
tgan	1715768
atro	8063
skya	1847152
bgh	1521404
pipp	1822835
afri	1903870
twoa	1843988
thrx	1745020
glha	1841734
eqha	1826729
eex	1579214
cwco	928340
kron	1741830
nodk	1681206
idex	837852
sunl	1821850
mulg	1629665
glre	1385613
locl	1840780
glo	1350869
uscb	1901637
xpax	1853397
adap	1621227
dibs	1600641
asa	1230869
jgh	1615905
bgfv	1156388
pear	1835567
maca	1835416
grts	1656634
eot	1454741
fct	1282850
aenz	1572621
stro	1382101
kbal	55772
sgsvf	1398832
trca	1840353
naut	1808805
yi	1738906
jrs	1158289
aef	846676
xair	1641631
wavc	1849580
bny	1137390
avac	1836478
pkbk	1315399
fif	1513789
vhaq	1823857
lian	1831283
frw	1825739
mqt	887394
grwg	1604868
atcx	1751143
refi	1867949
ednc	1864891
otlk	1649989
alco	3545
cix	1049606
gne	1528356
ener	1855555
dlca	1831928
scm	1551901
pvbc	1778784
ocn	873860
iii	1371489
atom	1420520
fvcb	1675644
mlr	924822
prty	1592058
plnhf	1813452
nrim	1163370
piii	1832511
wqga	1851174
ncz	1227857
bkn	894242
silc	916793
alpn	1626199
phyt	1848756
ghac	1806156
aadi	1422142
gamb	1839799
hov	357294
jrvs	1556801
gvci	1858503
dbvt	1613780
dmb	1565381
rchg	1817786
smih	1839185
eigr	1305253
crzn	1844635
mlai	1851625
hplt	1863181
brbs	842717
bite	1831270
dbd	28823
bgt	1287480
ssbk	1689731
aip	1667011
pyr	1743344
vktx	1607678
apac	1844981
arte	1839990
vygr	1640266
lsea	1721386
locc	1848323
cdaq	1851909
srsa	1821682
mrns	1267813
xos	1819493
hrzn	1487428
apph	1807707
vpv	895528
dals	1863294
prch	1784535
qfta	1830795
seda	1846975
tcbx	1781730
tbsa	1843764
opa	1843121
egan	1066194
ayrwf	1847462
hrow	1360214
npv	897421
kio	1515940
iren	1878848
nuw	1450445
oria	1847416
mue	1071899
abos	1576885
vrm	1580864
bgsx	1838666
rngr	1699039
jynt	1612630
smti	714256
ags	1593548
bwfg	1505732
pulm	1574235
psf	1498612
myfw	1327607
ever	1640428
crge	1277250
pbfs	1769663
cnlhn	23426
smfr	1818331
tei	909112
imaq	1846235
catn	1632275
bmac	1848020
veri	1615165
vldr	1745317
bli	1689657
curo	1711291
cnce	1367920
acbm	1622996
pcyo	276720
qd	1692705
vcka	1820190
conn	1223389
cnfn	1352952
nvec	724910
gacq	1846288
nrdy	1819404
wewa	1616156
fgbi	1408534
batl	1282648
dlth	1649744
fxlv	1788717
pshif	1538169
fph	1574197
tsi	809559
bitf	1812477
cian	1867752
wilc	1030997
scu	1403256
omic	1850906
lvlu	1780201
mn	1524223
spne	1637761
fll	891482
aka	1865107
wldn	1370450
tron	1847513
dbl	1525201
pbax	1870404
pcnt	1504239
mvt	897269
jakk	1009829
maqc	1844419
atip	1815849
pana	1828989
vmd	1729149
fdbc	1098151
nsrcf	1302084
apen	1251769
uone	1041657
rbtk	1594204
vtdrf	1465872
zyme	1403752
wia	1254370
aren	894871
weys	106532
vmga	1875943
scd	1270131
hffg	1680873
tsbk	1046050
nuo	878200
bksy	1753539
stks	1399520
hglb	1622148
fund	825202
tga	736744
aciu	1651625
gpja	41091
alor	1883962
lmnr	1342423
zom	1684144
tmc	1798562
panl	1606909
nxp	883618
pmts	1641614
xers	1867096
bbw	1113809
jce	1385763
rdvt	1720116
meac	1849902
loop	1504678
mmat	1431959
cnty	911147
pke	76267
rner	1854461
swss	1838000
lidr	1818644
ndls	1275158
fsbw	1530249
mfm	801961
arl	1102238
ob	1454938
bnft	1576169
autl	1730463
thtx	1512717
obt	1754226
vff	1584549
tpba	1847090
oxus	1852973
arbk	1841675
evm	1177161
bsvn	1746129
essa	1382230
kbrs	1411059
cenq	1841425
lyts	763532
lctx	876343
fami	1701261
acv	1636289
rigl	1034842
thac	1863685
pck	1170300
cvcy	1127371
pmvc	1807765
gapa	1839121
ctr	1547341
ger	1612875
fnvt	1857855
arck	1855886
snce	1819113
oust	1816581
kmda	1567529
isaa	1845601
roc	1884516
ll	1396033
tusk	1679268
eod	1386067
cpss	889609
afac	1849489
etx	1563696
apn	1849011
pstx	1661460
vstm	1526119
briv	1844211
inka	1826671
wlfc	1018164
asax	1824211
pgrw	1833213
akts	1584754
tlys	1524025
mogu	1743971
uti	1261654
phic	1825724
nwfl	1013272
kmph	1434647
ksi	1843351
ntg	1490286
ptmn	1372807
lcnb	1074902
sdsya	1163609
apyx	719135
wism	1756640
xela	1620179
ggt	921671
niobf	1512228
gnft	1757064
swkh	1089907
sptk	1836259
mgnx	1125345
dune	1817232
ngc	1843249
rell	355948
fins	1745059
clbr	1847064
emx	1285786
grph	1815776
mhi	1223026
istr	1602658
gfor	1845459
lvox	1723648
xflt	1703079
pht	1166258
bzfd	1828972
evbn	842518
wve	1631574
mxf	65433
cato	18255
xxii	1347858
necb	1847398
nksh	796534
bsaq	1851908
dwin	1812360
ccrd	320340
vbiv	764195
aaci	1844817
xcur	1698530
ajx	1614806
real	1573221
nbh	1178839
aray	1138723
incr	1857030
chmg	763563
aft	1502573
ihit	1682811
sama	1843100
atlo	1132651
selb	1453687
virx	1061027
ftf	1233087
mav	1258943
mixt	1576914
sev	1840416
lgi	1278211
xoma	791908
emp	66901
efl	1701167
enj	71508
dbb	1383084
hsaq	1814114
ufi	100726
aku	1776197
bglc	1737523
pine	1786117
gnus	1355848
vtn	883265
dhy	1061353
envb	890821
vwe	1834045
astr	1814329
ikna	1835579
moln	1745114
opp	1678130
bcml	1730984
quot	1115128
tcfc	855874
bnnr	1852332
ipha	1598599
wrn	1364125
ft	833040
hqi	1140102
jaqc	1817868
ctgo	1502377
stsa	1692830
teaf	1704299
rose	1870129
bbai	1836981
irnt	1777946
tig	1801754
pfsw	1095315
ttsh	1552800
acp	1503290
scor	1158172
aprn	1701114
cvgi	1290900
sppi	831547
immr	1058811
ngl	1504461
lazy	1721741
gdo	1472341
ltrx	1114925
urgn	1668243
seovf	1491434
cmls	1058623
dlhc	785557
alpa	1842939
ataq	1841004
bwmn	1847590
arec	1590715
blng	1842384
when	943535
abgi	1833764
prpl	1643953
nyxh	1857190
hie	1519505
hil	1287808
riv	1501072
cmrx	1117480
ivh	1568292
slqt	1794783
mfin	1000209
aryd	1838821
gnln	1743745
aagh	1098009
nro	1261166
blsa	1823200
emf	809708
odc	74046
quad	1481792
fxe	1328598
nsl	1093428
cvly	806279
arye	1852432
mhld	1412100
racb	1819724
qsam	1310527
fosl	883569
cban	711669
uoli	1081834
mimo	1823882
ocax	1820175
ram	1841867
gtii	356590
tbnk	1447051
aif	1526697
spir	1816017
nref	1786248
mrbk	1750735
prds	1822711
amci	1843724
vor	1817229
oxsq	1259429
wneb	1157647
cnf	1733868
grx	1391437
em	1834253
clsn	749647
cloe	1849058
bprn	1913971
rent	1468327
mlac	1807594
ccai	1846968
rcky	895456
fdeu	1646109
glt	41719
mita	1847440
piivx	1557265
clnn	1822791
soph	1840706
ctxr	1506251
frgi	1534992
pkoh	76282
hnrg	788965
apmi	1857662
igi	1462586
doma	1722438
lcut	874396
itegy	1579597
wprt	1370416
syn	894158
agil	1790625
evi	65312
bbq	1021270
gato	1517006
atnm	1388320
kvhi	1007587
nviv	1292519
clvs	1466301
pnrg	56868
asps	1462418
adth	1838672
mnsb	1693577
rdw	1819810
sbtx	1671858
camp	730255
sgii	1869824
rgco	1069533
mrcc	1512931
glta	1852767
bbxia	1814974
ela	701719
gsqb	1849280
cia	24090
bsl	1486298
phun	1665300
metx	1796514
thca	1773087
voxx	807707
oyst	1720725
clsk	827876
hyw	1785680
rani	1856725
free	1753706
prbm	1848165
hoft	1077688
mta	1722606
mrmd	1522767
icvx	1786255
pzc	1181504
flac	1828326
vbf	5094
vect	1836379
cvm	725363
omeg	1832010
twn	804123
alya	1734520
pim	830622
natr	275053
plby	1803914
isba	842517
crnt	1119769
wmpn	1828376
cclp	1449488
onds	1646188
samg	1549966
vabk	1572334
jof	859796
bset	10329
ljaq	1825437
impl	1445499
mlp	63330
sgc	95574
linc	1286613
jatt	1855644
dgl	1383055
kore	1855457
true	1327318
basi	1330016
artl	1621221
brqs	1650575
slno	1484565
rmbi	1767837
howl	1785530
pxs	1640043
tcmd	1027838
insi	30125
iber	1835205
opbk	1722010
ltch	1826000
blze	1462056
owlt	1816708
flc	1245648
nunz	886093
pepl	1873324
mhh	1437226
rex	744187
ytra	1516899
wimi	1770088
tnya	1858848
grrb	1126961
tdac	1926599
esea	1341170
fenc	1211583
scma	1863428
qk	1769256
talk	1803901
svra	1160308
adn	1744494
calb	1752036
jill	1687932
prph	868278
rain	1724979
atxg	1650101
bwac	1821146
rcmt	700841
mpa	891038
niq	1564584
akus	1722271
mcn	1289868
dmaq	1857086
ntp	829365
nmmc	1819157
rcel	1762303
epsn	1726126
cfnb	803016
mepw	1627452
plbc	1168455
cofs	803164
cvrx	1235912
jnce	1640455
rdcm	1016838
dbe	1383062
raas	1804583
psnl	1527753
hyb	825345
lybc	816332
cbh	1701809
vntr	1705682
enx	1177162
nbst	1831978
ehi	1228509
ptrs	832090
anvs	1477845
dmtk	1651944
fsfg	1435508
iva	1756594
cntq	1847986
mbcn	836147
meoa	1859310
dhf	1057861
spe	897802
ebac	1841258
ctrn	1318484
mots	1686850
cmct	908311
ide	1417802
fnwb	1556727
grcl	1826492
bsbk	1787414
lion	1845991
kndi	1316517
luna	1239819
mvo	1371782
pwod	716605
extn	1635881
ppta	1526243
solo	1637736
emyb	1449794
actg	934549
naz	892992
acnt	95953
tals	1827506
ccts	1865861
apei	1201792
nny	818850
smhi	1690334
olma	1750284
fpl	1589420
tern	1831363
kfs	1072627
maps	1779474
sga	886136
bkkt	1820302
pdlb	1874071
stxs	1289340
ohaa	1870778
hurc	315374
asys	720500
ssss	1509470
heq	1496749
twin	100378
lsac	1869365
pbpb	1195734
hbb	1709164
inm	1728328
vnja	1532383
ardx	1437402
dkdca	1849380
clls	1627281
qipt	1540013
bene	1828735
zev	1802749
cik	810766
frbk	834285
vtaq	1822145
allt	1365767
evoj	1834342
eglx	1854233
fusn	1805890
nlit	1854963
kulr	1662684
mbtc	1837344
bcli	1137883
cctc	1445109
troo	1412095
fath	1836176
infu	1337013
ovly	1431567
yj	1759614
brez	1817640
qrhc	1442236
gmda	1600847
dhac	1864531
ata	1825254
hwbk	893847
cwgl	1562151
rpmt	1437283
rlfty	1854078
smap	1863990
rpid	1380106
fncb	1035976
msc	1713334
inmb	1711754
pays	1496443
mtnb	1582554
liby	1880151
dnif	1059213
evg	1287498
kwac	1823086
glli	1888734
nbtx	1760854
rvsb	1041368
rmti	1041024
bgx	1504234
tffp	1733413
sqns	1383395
hrbr	899394
rocg	1855447
iga	1332943
gdnsf	1771706
xl	1772720
oprt	1538716
alsa	1865111
cdzi	727273
glq	1316463
sevn	1452477
nrt	72633
erlff	1271554
byrn	1354866
goro	1160791
bmaq	1867757
tmrc	1445942
edtx	1817153
ovid	1636651
lmst	1358356
pono	1855631
mmlp	1176334
bta	1343793
bned	1634117
bbig	1717556
csse	1679063
nak	1164771
oxac	1861622
giac	1853314
genc	64472
myna	1850453
esca	33488
glg	1556266
afar	1901886
mtry	1860663
fet	1401257
seel	1017491
sj	1753673
winv	1854463
tgvc	1865191
fatp	1865045
ftco	1828377
sang	1753368
kldi	1752474
utsi	1030471
bwg	1504545
crt	881787
adra	1823584
zuus	1687926
issc	836690
avya	1418100
bkgm	1527383
spok	1289945
cps	1320461
pebk	1093672
snfca	318673
fat	1705012
srt	1031029
capr	1133869
mtrx	866273
smsi	948708
amsc	880807
mhf	830487
dbp	1383057
rkly	1852117
cdro	1866782
reve	1853651
immp	1506184
mec	1766368
ofs	1487918
drrx	1082038
jyac	1824119
fraf	723646
jmac	1874259
mg	1436126
pfmt	1550695
hysr	1481028
tjbh	1499785
ffnw	1401564
sach	1682220
plg	1095052
crmd	1410098
asxc	876378
slgl	1684693
cfbk	1070680
wndw	1071840
avgr	1506928
msd	904112
rndb	1667161
alpp	1606698
mymd	1321834
glee	1843248
tsq	1499832
snda	1043000
clpr	1649096
fstx	1566373
eucr	1822929
pfd	868578
aeha	1869974
dmf	839122
dbtx	1656536
avbh	1443575
eose	1805077
fxy	1353613
qh	1781193
mitt	1514281
ofed	1501078
dakt	915779
dmo	1478102
ovbc	894671
lmao	1831868
jhs	759866
jfin	1743102
iti	350868
orrcf	1390352
aty	1861233
sttk	1680367
mpv	831655
bq	1815021
otec	1846809
fcco	932781
chn	845379
vsac	1883983
bfin	1303942
dlng	1578453
ltrpa	1606745
smwpy	1455634
caas	1157762
jfu	1619544
gldg	1538847
aout	1808997
gdlc	1729997
czwi	1367859
hear	1493761
usx	923571
usdp	1610682
frla	1849294
mram	1438423
ghl	1282977
ngs	1084991
oric	1796280
scph	1604950
ebmt	1478454
anix	715446
smmt	1599298
aphe	855787
axdx	727207
arc	1305168
jpt	1679033
atxs	1454789
sesn	1485003
bctx	1610820
efsi	880641
etnb	1785173
banx	1578987
finw	1856365
dms	1725134
glsi	1799788
grnq	1597846
wea	1163792
hyfm	1695295
hbio	1123494
tmpm	1823524
beem	1398805
frevs	36840
ecf	793040
fkys	737875
trhc	1651561
wstg	945983
atha	1620463
altu	1822366
lark	1141688
avhi	1844507
zepp	1720446
nhs	1487610
sppp	1539190
prax	1689548
fstr	352825
bgsf	1474903
ae	2178
xyf	1725033
brid	14177
fmn	1199004
tsha	1806310
goco	1808220
jsd	1509253
tglo	1066684
fnwd	919864
gf	858706
opof	740971
ctrm	1720161
cpkf	847538
dpls	866439
ehth	1333493
dla	1101396
vacc	1828185
mdxh	1872529
cbat	1117171
brds	1861449
trx	1173643
ltmaq	1047716
infi	1113148
prtk	1178711
cfcx	1489803
sbfg	767405
xbit	1626878
cbca	1554906
pbhc	1609065
cmcl	766011
cwbc	1051343
sncr	1131554
rrgb	1171759
kplt	1785424
tggi	1891791
agd	1362481
celc	1603454
via	1606268
mlvf	1550603
leat	1456189
voc	1505413
szc	1506488
tsat	1845840
phx	315131
gass	1328919
ifrx	1708688
fnrn	1114927
pfo	882071
achl	1830749
tkno	1850902
erh	1279014
hgtxu	862022
eml	31107
mreo	1719714
dtii	1533357
qoeg	1439237
ivac	1001902
tela	1561921
gwso	1430300
cyrn	1084577
flnt	1460329
cto	23795
ribt	1063537
mnts	1781162
mnp	894351
gan	1799332
fnch	1733257
rcat	748268
func	763907
jhi	759828
pdsb	1472091
smlp	1549922
cxe	845606
wulf	1083301
cybn	1833141
pvl	1520048
cgo	1285650
msac	1836517
zhybf	1672886
kf	748691
atos	1488039
pai	75398
inte	1850262
nanx	883107
ctg	23111
ubfo	1137547
nim	890119
cbfv	1605301
smid	924719
fora	1829280
chmi	1571776
srl	16859
kopn	771266
sirc	1756704
ffmgf	1641229
asrt	1808665
seznl	1662991
rdi	716634
phd	1305767
aib	1882963
pflc	1093728
rphm	1637715
gdl	1378701
sotk	806172
litb	1523836
vra	1495320
lbao	1586452
acax	1897245
mgf	811922
gau	1377757
advm	1501756
vate	1006837
lax	1847846
ih	1814423
fvam	1823465
fixx	1661998
sbi	882300
nkg	1177219
flxs	37472
unb	706863
cphc	1672909
armc	1415813
lee	58361
ckpt	1651407
pcx	1855751
dcf	1627854
sfbc	1541119
gnss	924383
lptx	1509745
prof	1628808
prt	1724009
intg	69422
evlo	1694665
xnet	1510593
xspa	1410428
jg	1737339
nxtc	1661059
vrca	1660334
acac	1914023
rmi	1746967
cydvf	1394039
bcv	9521
ctmx	1501989
enz	316253
duo	1750593
nine	1532286
mnov	1226616
ntic	875582
iaf	779336
prtg	1095435
utgn	832480
asur	884144
prov	1010470
mgta	1690585
rbkb	1751783
cue	1645460
ihd	1496292
pbyi	1401667
nmt	897419
pcyg	50471
imux	1280776
krmd	704440
sunw	1172631
dit	928465
csbb	880417
fosyf	1336835
csbr	771856
rrts	1440024
hmnf	921183
galt	1133416
fxnc	719402
nnbr	918541
mynz	1874252
fbio	1429260
tast	809248
gcv	845611
lgvn	1721484
silef	1545224
pwfl	1774170
earn	1560672
kxin	1713539
ghm	716314
enbp	1437479
wejo	1864448
rfm	1790177
jdvb	866643
qnbc	750558
crkm	1700357
elmd	1488917
trtk	1560905
very	1575434
clay	1855467
pirs	1583648
nuvr	71557
cmtv	718413
cadl	1841387
fpocf	1177439
ship	1448397
btbt	1710350
exd	1480999
gmgi	1437925
farm	34563
dtil	1357874
mntx	1302028
cdxc	1386570
swz	813623
acev	1813658
afbi	1823406
azyo	1708527
fthm	1753162
npce	1528287
ggz	1585855
sup	95552
canb	1509957
epix	1633932
pavm	1624326
vcif	1517767
bdtx	1701541
mays	54187
asmb	1426800
watt	1575793
hhs	45919
gth	1782594
fcrd	1464963
reph	1588972
eaco	784539
bgi	1179821
gdrzf	1072725
ksm	846596
evf	1070732
codx	1692415
ftk	928054
sy	1758530
bhse	1759186
cizn	1075706
bfgx	1741257
move	1734750
enlv	1596812
smts	1705259
alzn	1677077
thm	1134115
life	1339970
fdoc	1459188
szsmf	1548536
hson	1210708
hnw	1388126
cidm	1173204
strt	933034
acu	2098
ipa	1715925
idba	1824036
pni	1170311
enob	1527728
cjjd	1856084
ds	1175483
bnix	1845942
fonr	355019
jemd	1708261
gnta	1838716
vrdr	1506929
pxlw	1040161
pfx	1490349
qmco	709283
gsmg	1738758
vgi	1528811
expr	1483510
whg	1165002
tcrr	1750019
fcap	1070296
yrd	1631761
cmu	809844
bixt	1445815
jls	1472215
aaic	1209028
ecrp	1696898
cmt	1026655
armp	921114
slng	1043186
knit	1696195
pcti	1057083
nsrpf	1536674
aubn	750574
bksc	1007273
vhc	1082324
hsto	1383701
htoo	1819794
mgyr	1337068
ubcp	731653
miro	1527096
lway	814586
pasg	1787297
foa	1828937
ped	1141197
lake	798081
aneb	1815974
cen	1576340
axr	6207
sfdl	818677
ebon	1799290
hcwb	1828673
intt	1036262
itp	1358190
ggrou	1489874
iobt	1865494
mcag	1859035
hypr	1833769
mpvdf	1004530
augg	1448597
gnt	1438893
brag	1867834
glu	1282957
ueec	1096938
tpz	1408201
alot	8146
asre	1231339
ariz	1882078
gree	1844971
dex	1396167
curi	1776909
nobh	72205
glv	1288795
agfs	1592016
viot	1742770
oiim	1095348
gfgy	1181749
nmi	830271
inkt	1840229
cgen	1119774
mict	854800
clgn	1631487
pnckf	877019
inod	903651
uph	1770141
hiti	1847409
emcf	858800
tour	1597095
oily	1367408
pgz	1557523
bcrd	1496690
occi	1716951
acr	1332551
pmhg	1586454
nxc	885732
gramf	1876945
cull	1845799
gceh	748790
ocx	1642380
dare	1401914
ccm	1472072
nms	1607997
lmb	1606163
snd	1529628
cris	1108205
cih	1749797
intz	736012
ntz	900391
pgp	1318025
ffbw	1787384
srv	1400897
ctso	1175151
mogo	1602842
lvo	1491419
pme	1517130
stcn	914712
ncmi	1377630
mesa	810332
usas	1286973
job	40570
qubt	1758009
lchd	1715433
pbts	1754323
cmpo	1823144
irme	1839133
dtf	879535
mfd	1276469
lkco	1487839
tedu	1592560
apcx	1070050
bfnh	1310488
rmo	1757932
elym	1768446
stim	1227636
ulbi	875657
byfc	1001171
ncna	1709626
ipwr	1507957
auid	1534154
mugh	1746119
fmbm	740806
chra	1730346
sqz	1604477
emkr	808326
quik	882508
spk	1848097
airg	1272842
cntb	1835268
orn	1402829
trvi	1563880
yq	1821468
gnpx	1595248
cptp	202947
tcrx	1783328
fvti	1626745
clsd	1539029
lyra	1327273
tlsa	1723069
ap	6176
gbrg	1822792
bsga	1853084
iae	1385632
jroof	1602380
lfmd	948320
areb	1648087
pte	1076682
pyxs	1782223
bcel	1532346
vnce	1579157
aqb	1603978
blgo	880242
novv	1858028
vtvt	1641489
lucd	1799011
juvf	714712
crdl	1702123
inzy	1693011
pfbx	770460
hhgc	1822886
triq	1514056
atto	1606457
srzn	1824893
pphp	1863460
pafo	1858414
lqmt	1141240
virc	751365
crawa	47307
xlo	1840233
cyt	1662244
dila	1843608
gpco	1841209
lov	1705338
aspa	1854583
hrtg	1598665
augx	1769804
mcaf	1853774
blrx	1498403
bmtx	1725872
acrhf	1762359
lbti	1384135
mchx	1224133
cei	1309082
znog	1131312
pkkw	1657642
lnkb	1756701
nvno	1661053
lsbk	1341318
klxe	1738827
naii	787253
oncy	1129928
rvp	946563
foxw	1829999
zenv	1836934
vrar	1854445
cev	1074692
evok	1403708
essc	1760683
cwbhf	1750155
xgn	1274737
bafn	1649739
pnf	1140410
refr	793524
igny	1834645
wrap	1702924
jeq	866095
ppih	914122
sund	1171838
fuv	1558583
mpac	1841993
arkr	779544
hexo	1690947
isdr	843006
gsit	1126741
sybx	1527599
freq	1703647
lbph	1832168
akba	1517022
laaa	1848000
jhaa	1753217
edf	1501103
vbfc	1290476
ptbs	925173
lhdx	1652724
usap	931584
lghl	1806524
bolt	1641281
lumo	1126234
gp	1584547
scyx	1178253
aaoi	1158114
iso	1615055
mcae	1853775
tzoo	1133311
rfil	740664
pdex	788920
vlt	846671
eyen	1682639
pcf	810943
strm	1008586
mtbc	1582982
sldb	1707502
clst	1849867
erdcf	1398972
drio	1533998
